CpG,Beta,SE,P,StudyID
cg22953960,-0.043,0.00956,7.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00760938,0.071,0.01657,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15857661,-0.05,0.00917,4.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00066854,-0.069,0.01523,5.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25292882,-0.043,0.00897,1.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02538681,-0.047,0.01175,5.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03945538,-0.089,0.01838,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15812586,-0.049,0.00975,6.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14543285,-0.064,0.01629,8.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00396865,-0.077,0.01829,2.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04231677,-0.047,0.0107,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01504447,-0.044,0.00997,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19222525,-0.087,0.01559,2.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09386054,-0.028,0.00707,9.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15165154,-0.048,0.01058,6.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03980408,-0.054,0.01216,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15962314,-0.035,0.00803,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02052762,-0.057,0.01299,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16936953,-0.029,0.00676,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00107488,-0.045,0.01144,8.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20673721,-0.056,0.01334,2.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07834069,-0.057,0.01308,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04084354,-0.057,0.01263,7.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19246654,0.046,0.01125,5.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11597277,-0.048,0.01126,1.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25213720,-0.083,0.01169,1.6e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01168339,-0.043,0.01037,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26681628,0.035,0.00772,6.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18915856,-0.07,0.01777,8.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15553418,-0.052,0.01174,9.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05894970,-0.055,0.01045,1.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21393163,-0.031,0.00604,2.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06630241,-0.051,0.00972,1.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26921093,0.042,0.01065,8.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20184247,-0.026,0.00554,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16937168,-0.05,0.01249,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02435083,-0.085,0.01582,7.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03340878,-0.044,0.0075,4.9e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16547579,-0.034,0.00841,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00294109,-0.034,0.00785,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21121843,-0.045,0.00709,2.8e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26460483,-0.07,0.01581,9.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15132282,-0.059,0.01235,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23083424,0.077,0.01646,2.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02627227,-0.056,0.01281,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15947176,-0.06,0.01258,1.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12547807,-0.037,0.00923,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23568192,-0.063,0.01137,3.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13053608,-0.075,0.01632,4.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15889847,-0.098,0.0195,4.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25137372,-0.061,0.01231,8.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10178917,0.057,0.01448,8.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12165551,-0.069,0.0147,2.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18554789,-0.056,0.01282,1.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11134246,0.052,0.01322,8.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25521400,-0.059,0.01473,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21611682,-0.11,0.01396,2.6e-15,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10589813,-0.069,0.01431,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00020991,-0.065,0.01318,9.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01870865,-0.071,0.01341,1.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01626885,-0.072,0.01302,4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08939394,-0.075,0.01522,7.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21281463,-0.068,0.01262,8.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26391219,-0.075,0.01798,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24597363,-0.055,0.01292,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07102001,0.062,0.01454,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24211388,-0.066,0.0145,5.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15261712,0.032,0.0079,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01697902,-0.081,0.01748,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15512289,-0.05,0.00822,8.3e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17586302,-0.056,0.01238,7.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17852326,-0.077,0.01744,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20971407,-0.056,0.01283,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07055315,-0.068,0.0125,4.9e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08840010,-0.057,0.00974,5.4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24556382,-0.029,0.00729,5.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07188863,-0.085,0.01769,1.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25536676,-0.034,0.00855,7.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08864944,-0.062,0.01434,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09674502,-0.042,0.01038,5.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09349128,-0.064,0.01123,1.3e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18915128,-0.076,0.01617,2.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16324121,-0.042,0.01007,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12249234,-0.08,0.01465,5e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13410614,-0.076,0.01512,5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17220749,0.057,0.01431,6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04603130,-0.059,0.01166,4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01448863,-0.061,0.01433,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13770461,-0.087,0.01547,1.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00911776,-0.046,0.00909,3.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11436113,-0.087,0.01366,1.7e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05516537,-0.034,0.00834,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18282388,-0.057,0.01237,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21184369,-0.049,0.01098,6.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21241410,-0.055,0.00934,4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02068690,0.1,0.01869,2.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14183540,-0.063,0.01594,6.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02221520,-0.042,0.01041,5.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03296935,-0.066,0.01438,4.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03989987,-0.073,0.01344,5.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00710466,0.057,0.01428,7.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21618017,-0.041,0.00972,2.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00417823,0.056,0.01323,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04213390,-0.048,0.01185,4.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25818214,0.041,0.0103,6.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg22610434,0.09,0.02025,8.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26170244,-0.045,0.00928,1.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06684088,-0.081,0.01339,1.6e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16356622,-0.056,0.01378,5.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06638023,-0.045,0.00957,2.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11130692,-0.06,0.01472,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08425760,-0.077,0.01752,1.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02976109,-0.051,0.01098,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03655330,-0.049,0.01045,2.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06984156,-0.085,0.01753,1.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15442678,-0.044,0.01075,3.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13518625,-0.032,0.00646,5.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07063068,-0.032,0.00762,2.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13092108,-0.085,0.01466,6.4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16289618,-0.046,0.01116,3.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24394891,-0.053,0.01263,3.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10062919,-0.092,0.02072,9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02042712,-0.083,0.01589,1.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25607383,0.064,0.01601,7.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01611626,-0.072,0.01204,2.5e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25070639,-0.058,0.01411,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01618151,-0.074,0.0164,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06235438,-0.068,0.0123,3.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01479396,-0.07,0.01461,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07298177,-0.075,0.01667,7.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21439672,-0.052,0.00942,3.1e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08036492,-0.068,0.01409,1.3e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07283015,-0.06,0.01254,2.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05512099,-0.05,0.01197,2.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17571559,-0.06,0.01388,1.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06468347,-0.069,0.01303,1.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00000714,-0.046,0.01093,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16771652,-0.039,0.00998,9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17571335,-0.026,0.0064,4.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21126943,-0.057,0.01345,2.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00974864,-0.073,0.01572,3.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01290710,0.052,0.01054,7.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14001486,0.086,0.01852,3.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19499884,-0.064,0.01523,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04761231,-0.053,0.01161,5.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25576997,-0.063,0.01166,7.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23395310,-0.038,0.00809,2.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00920892,0.074,0.01654,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21649604,-0.039,0.00967,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11660018,-0.086,0.0112,1.8e-14,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23595304,-0.071,0.01546,4.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25737836,-0.053,0.01179,6.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04304036,-0.047,0.01095,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00640087,-0.043,0.01022,2.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25924746,-0.054,0.01229,1.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05789250,-0.031,0.00732,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03183540,-0.033,0.00805,3.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11977605,-0.06,0.01275,2.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
ch.1.171672612F,-0.034,0.00868,7.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05870586,-0.063,0.01051,2.4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12049875,-0.073,0.01819,5.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17823346,-0.059,0.01118,1.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00812557,-0.061,0.01482,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00549798,0.084,0.01643,3.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19037107,-0.061,0.0131,2.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13997435,-0.08,0.01825,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12876356,-0.031,0.00453,3.9e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01796438,-0.083,0.01598,2.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08539965,-0.051,0.00963,1.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05758804,-0.046,0.01131,5.5e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06647068,-0.06,0.00952,2.4e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07850987,-0.051,0.01215,3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13733708,-0.076,0.01525,5.4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg24230340,-0.031,0.00718,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01952185,0.047,0.00779,1.4e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26528311,-0.053,0.01275,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07133930,-0.048,0.01099,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04645070,-0.042,0.0092,5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18556976,-0.073,0.0164,8.6e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05954120,-0.086,0.01746,8.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03348161,-0.056,0.01251,9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12497543,-0.06,0.01288,3.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08614871,-0.036,0.00893,6.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg25771026,-0.11,0.02115,4.5e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10691866,-0.033,0.00739,6.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13359998,-0.05,0.0089,2.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01510278,-0.04,0.00828,1.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02210887,-0.055,0.01355,4.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg23547429,-0.063,0.01369,4.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11125805,-0.052,0.0121,1.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21161138,-0.088,0.00929,2.8e-21,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00901982,-0.071,0.01237,8.6e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12645852,-0.062,0.01227,4e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13753351,-0.059,0.01166,3.7e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08944026,-0.071,0.01552,5.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11938455,-0.06,0.01104,4.4e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16074643,-0.072,0.0106,8.5e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09789874,-0.06,0.01342,7.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14039237,-0.041,0.01024,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19157819,-0.066,0.01362,1.2e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15257755,-0.037,0.00903,3.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21108085,-0.05,0.00893,1.6e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05302489,0.035,0.00815,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg10575219,-0.048,0.00921,2.2e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18919209,0.043,0.01108,9.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11638399,-0.076,0.01635,2.9e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg16177481,-0.047,0.01012,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18817487,-0.033,0.00832,8.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14901243,-0.08,0.01175,9.7e-12,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg12627844,-0.044,0.00957,3.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27586417,-0.069,0.01531,6.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00056754,0.052,0.01328,7.9e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17852482,-0.069,0.01654,3.4e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg02538248,-0.056,0.00954,5.3e-09,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg19389293,-0.062,0.01352,4.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg13652008,-0.067,0.01607,3.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00291213,-0.079,0.01509,1.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15396367,-0.041,0.01014,4.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04903759,-0.064,0.01403,5.5e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18303397,-0.056,0.01144,8.3e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09338136,-0.036,0.00837,1.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg20934416,-0.043,0.01058,5.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01462353,-0.046,0.01094,2.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg15210526,-0.056,0.01116,5.6e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg27073066,-0.062,0.01008,6.5e-10,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg06738887,-0.067,0.0122,4.7e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21622977,-0.035,0.00888,6.7e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg21727359,-0.044,0.01054,3.6e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11313468,-0.083,0.01483,1.8e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg26226650,-0.084,0.01466,1.2e-08,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00750430,-0.028,0.00688,6.2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg18934187,-0.056,0.01318,2e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17237086,0.086,0.01887,5.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg14663914,-0.082,0.01611,3.1e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08310116,-0.043,0.00892,1.8e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg09417547,-0.053,0.01323,6.3e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg08760493,-0.068,0.01532,8.7e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg07305933,-0.062,0.01456,1.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg11690666,-0.063,0.01364,3.4e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03474926,-0.091,0.01991,5.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg00207731,-0.057,0.0115,6.8e-07,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg05081614,-0.045,0.01001,7.1e-06,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg04858164,-0.046,0.01078,2.1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg01445100,0.13,0.01663,8.1e-16,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg17971578,-0.043,0.00984,1e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
cg03594078,-0.044,0.01092,5.8e-05,Robert-F-Hillary_Prevalent_COPD_(Self-report)_Basic_model
