CpG,Beta,SE,P,StudyID
cg25627226,0.022,0.00404,2.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg00171092,-0.048,0.00728,5.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg10096893,0.023,0.00548,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00981877,-0.03,0.00448,1.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg03227037,0.052,0.00569,7.5e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg24125710,0.028,0.00498,1.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg14972576,-0.028,0.00424,3.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg15989068,0.028,0.00399,3.4e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg02597894,0.033,0.00841,7.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19089328,0.044,0.00478,3.5e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg08680415,-0.033,0.00555,2.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg19224164,0.022,0.00493,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01731783,-0.11,0.01097,3.8e-25,Robert-F-Hillary_Incident_COPD_Basic_model
cg26348226,-0.041,0.00615,2.1e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg19014730,-0.022,0.00565,7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16458838,0.031,0.00673,5.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05249479,-0.03,0.00531,2.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13783238,-0.018,0.00456,5.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24074477,0.035,0.00582,2.8e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg16341836,-0.033,0.00559,3.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg24358781,-0.024,0.004,2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg10279872,-0.031,0.00694,9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08129129,0.033,0.00847,8.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11187245,-0.027,0.00499,1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03788408,0.058,0.00909,1.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg14394451,-0.031,0.00675,4.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14785527,-0.028,0.00612,5.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg08633249,-0.033,0.00699,2.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg13251181,-0.018,0.0044,6.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01314488,-0.02,0.00494,3.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19348484,-0.049,0.00764,1.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg17221083,-0.023,0.00572,4.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02068596,-0.016,0.00391,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16457842,0.026,0.00491,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04845466,0.014,0.00293,2.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg17320698,-0.028,0.00529,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02215171,0.04,0.00693,1.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg05845217,-0.063,0.00607,2.8e-25,Robert-F-Hillary_Incident_COPD_Basic_model
cg16257607,-0.022,0.00515,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26132737,-0.015,0.00387,6.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22331294,-0.039,0.00522,1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg14324585,-0.024,0.00549,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15051063,0.039,0.00864,7.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25468516,-0.029,0.00482,2.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg17828445,-0.032,0.00555,1.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg21604136,0.041,0.00851,1.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18625289,-0.089,0.00831,8.3e-27,Robert-F-Hillary_Incident_COPD_Basic_model
cg09864185,0.019,0.0045,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg19449565,0.031,0.00559,2.8e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg07686035,-0.029,0.00691,2.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18635670,-0.027,0.00536,5.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15916554,-0.043,0.00539,1.1e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg03819286,0.05,0.00941,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08491376,0.026,0.00589,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14818621,0.055,0.00868,1.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg15768138,-0.026,0.00615,3.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00827176,-0.056,0.01035,7.6e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg21764632,0.032,0.00748,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08551036,0.034,0.00813,2.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22050792,-0.031,0.00745,3.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17226042,-0.024,0.00434,2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg06334284,0.022,0.00483,3.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11210343,-0.03,0.00471,1.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg10158679,-0.014,0.00359,8.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05596756,0.026,0.00514,2.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg23232773,-0.029,0.0066,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07952905,-0.031,0.00641,1.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09884146,-0.033,0.00533,5.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg26718213,0.019,0.00217,7.7e-19,Robert-F-Hillary_Incident_COPD_Basic_model
cg17415859,-0.024,0.00507,2.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22894329,-0.039,0.00656,2.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02637282,0.029,0.00383,6.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg04611395,0.02,0.00516,8.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18320737,-0.035,0.00788,1.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13836627,-0.026,0.00576,6.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09528494,-0.032,0.00763,2.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25763716,-0.029,0.00606,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00275828,-0.045,0.00737,1e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02704570,-0.033,0.00798,4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17863076,-0.041,0.00814,3.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07525077,-0.043,0.00639,2.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg18034299,-0.036,0.00658,5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12006284,0.019,0.0041,5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg11656478,0.023,0.00546,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16258657,-0.025,0.00496,7.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01743846,-0.029,0.00573,4.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg08315770,0.025,0.00487,4.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01408817,-0.056,0.01005,3.3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12487789,-0.024,0.00418,9.9e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg13414212,0.026,0.00532,7.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg06026545,-0.024,0.00451,7.9e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12765567,-0.06,0.00998,1.5e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg02048220,0.035,0.00612,9.8e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04992150,-0.052,0.0072,7.7e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg26585452,-0.027,0.00567,2.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
ch.14.97331099F,-0.029,0.00425,5.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg08403064,-0.026,0.00665,9.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26283713,0.055,0.00819,1.4e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg23170346,-0.022,0.00477,4.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25296103,-0.035,0.00554,2.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg05718255,-0.028,0.00716,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04418091,0.021,0.00424,1.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01674585,-0.026,0.00623,3.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00602811,-0.036,0.00456,4e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg12871687,0.024,0.00513,2.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23095556,-0.066,0.00857,1.5e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg12609052,-0.032,0.00629,3.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18315960,0.025,0.00554,8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19911880,0.037,0.00822,6.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg03485667,-0.06,0.00768,6e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg02832697,-0.042,0.00658,1.3e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13552026,-0.036,0.00845,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26841068,-0.063,0.00813,1.3e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg12033822,-0.081,0.0094,6.7e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg07178945,0.067,0.00559,3.1e-33,Robert-F-Hillary_Incident_COPD_Basic_model
cg21334048,-0.031,0.00731,1.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07312601,-0.055,0.00778,1.8e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg03575641,0.022,0.00518,2.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23077606,-0.042,0.00864,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02085953,-0.05,0.00795,3.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22942576,-0.051,0.01019,5.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg03636183,-0.12,0.0038,1e-201,Robert-F-Hillary_Incident_COPD_Basic_model
cg13173392,-0.058,0.0092,2.5e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg23902105,-0.03,0.00706,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11617964,-0.022,0.00477,5.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21263566,-0.028,0.0061,5.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg21979773,0.04,0.00892,5.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22361106,-0.048,0.01023,3.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09938443,-0.03,0.00736,4.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03029755,-0.042,0.0099,2.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17643106,0.02,0.0048,2.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02843417,0.032,0.00629,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24448340,-0.029,0.00667,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21994822,-0.029,0.00645,8.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02418899,0.027,0.00559,9.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04048802,0.03,0.00579,2.5e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24467291,0.021,0.00538,7.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17204129,0.025,0.00483,2.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01649611,-0.042,0.00441,5.6e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg03245641,-0.029,0.00666,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17139085,-0.038,0.00476,1.9e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg13466988,0.022,0.00504,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03990139,0.033,0.0065,2.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg11014740,-0.074,0.00885,9.3e-17,Robert-F-Hillary_Incident_COPD_Basic_model
cg18075666,-0.034,0.00692,6.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12510708,-0.051,0.00509,1.1e-23,Robert-F-Hillary_Incident_COPD_Basic_model
cg15839913,-0.037,0.00784,2.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02266732,0.021,0.00496,2.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00290355,0.033,0.00647,4.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg07212747,0.03,0.00687,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18215705,-0.041,0.00832,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg05380885,-0.032,0.00662,1.5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg02744249,-0.047,0.00621,5e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg17877600,-0.049,0.00755,8.6e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg11628739,-0.033,0.0073,7.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22224704,-0.056,0.00909,5.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg11884933,0.026,0.00531,6.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18399834,-0.028,0.00606,5e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg19566648,0.031,0.00732,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17232357,-0.043,0.00528,5.5e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg08905080,0.023,0.00446,2.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg00791548,-0.025,0.0063,5.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00894103,0.041,0.00679,1.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg21784383,0.025,0.00547,4.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg12549908,0.037,0.00573,1.4e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg22366909,-0.031,0.0067,5.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00907204,-0.026,0.00562,3.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23924887,-0.021,0.00523,5.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07794981,-0.022,0.00567,9.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20951255,-0.023,0.00567,6.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16507172,-0.017,0.00412,6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg07069636,-0.1,0.00745,1.5e-42,Robert-F-Hillary_Incident_COPD_Basic_model
cg05609160,-0.022,0.00532,3.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg20204986,0.022,0.00557,9.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg06144905,0.024,0.00567,2.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05170183,-0.028,0.00554,2.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14830002,-0.012,0.00292,2.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08606911,0.021,0.00489,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00063111,-0.033,0.00383,3.3e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg09914304,0.056,0.01181,2.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg20750319,-0.031,0.0052,4.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg15069471,-0.042,0.00662,1.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07930940,-0.041,0.00725,1.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg19825437,-0.018,0.00367,1.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg14011244,-0.047,0.00689,6e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg10778249,-0.053,0.01012,1.9e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg04001014,0.025,0.00493,3.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15066837,-0.033,0.00542,8.9e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg11424376,-0.079,0.01008,3.6e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg25936902,-0.044,0.00872,5.1e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12590902,0.026,0.00646,5.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02929431,0.024,0.00579,3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg17111087,0.014,0.00326,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00674896,0.023,0.00494,2.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg04452203,-0.034,0.0064,1.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg27248887,-0.059,0.00634,7.4e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg25838968,-0.068,0.00728,5.6e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg07363676,0.033,0.00568,5.4e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg18506018,-0.047,0.00621,5.1e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg26378073,-0.036,0.00608,2.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg08669096,-0.042,0.007,2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg23475474,0.052,0.0085,6.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg01756756,-0.048,0.00579,2.4e-16,Robert-F-Hillary_Incident_COPD_Basic_model
cg18634516,0.025,0.00577,1.7e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg18642425,0.03,0.00636,3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg25331880,-0.067,0.00773,6.7e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg14957331,0.025,0.00618,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22679014,0.013,0.00326,5.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg14030402,0.043,0.00808,8.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg12622182,-0.032,0.00786,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg12136387,-0.039,0.00911,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg04411201,-0.032,0.00649,6.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg13823169,-0.075,0.00802,1.6e-20,Robert-F-Hillary_Incident_COPD_Basic_model
cg13662778,-0.028,0.00668,3.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21142743,-0.042,0.00524,1.5e-15,Robert-F-Hillary_Incident_COPD_Basic_model
cg10517312,-0.029,0.00726,6.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg23464698,0.023,0.00538,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13976502,-0.081,0.00737,2.9e-28,Robert-F-Hillary_Incident_COPD_Basic_model
cg08486903,-0.037,0.00711,2.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15690542,-0.048,0.01022,2.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg18325192,-0.046,0.01034,8.9e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00187059,-0.048,0.01005,2.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg00486280,-0.035,0.00869,5.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11231631,-0.052,0.01023,4.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02294416,-0.026,0.00659,6.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02013841,-0.035,0.00492,1.5e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg01485075,0.019,0.0036,1.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg17977409,0.019,0.00374,7.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg18804206,-0.027,0.0059,3.6e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg07204803,0.018,0.00442,5.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00308909,0.029,0.00687,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21220374,-0.052,0.00544,9.9e-22,Robert-F-Hillary_Incident_COPD_Basic_model
cg24185397,-0.033,0.00492,1.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg15569052,-0.022,0.0052,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg08754067,-0.037,0.00572,1.7e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg02681442,0.031,0.00448,6.3e-12,Robert-F-Hillary_Incident_COPD_Basic_model
cg07705835,-0.054,0.0093,6.2e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg23708361,0.022,0.00304,8.1e-13,Robert-F-Hillary_Incident_COPD_Basic_model
cg08592104,-0.041,0.00794,3.3e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg01926813,0.012,0.00308,9.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg02998394,-0.025,0.0061,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24333621,-0.025,0.00491,5.7e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg14414124,-0.027,0.00548,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09981533,-0.034,0.00772,1.4e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13421612,0.02,0.00488,4.5e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg03329539,-0.12,0.00557,6.8e-97,Robert-F-Hillary_Incident_COPD_Basic_model
cg25860793,0.028,0.00642,1.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25158622,-0.017,0.00419,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg13134297,-0.024,0.00573,2.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg21072795,-0.033,0.00772,2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg00555393,0.034,0.00653,1.4e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg02517232,0.038,0.00915,3.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg01512113,0.032,0.00735,1.1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24851859,-0.043,0.00631,1.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg23414759,-0.03,0.00509,3.6e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg13625026,-0.025,0.00467,8.7e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg13655635,0.024,0.0046,1.6e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15801019,-0.026,0.00537,1.3e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23344321,-0.041,0.00599,1.3e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg02836478,-0.034,0.00534,1.8e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg07580895,0.03,0.00766,7.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg24240870,-0.025,0.00534,4.2e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg26843872,-0.043,0.00811,1.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg16446346,0.033,0.00575,9.3e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg04670857,0.024,0.00502,1.7e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg10572943,0.017,0.00424,4.6e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg05983405,0.026,0.00663,6.8e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg15129506,0.024,0.00513,4.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg22234419,-0.044,0.00592,6e-14,Robert-F-Hillary_Incident_COPD_Basic_model
cg23117999,-0.037,0.0093,7.2e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg22235877,-0.032,0.00574,3e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg20435267,0.028,0.00637,1.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg16231923,-0.031,0.00456,1.5e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg04893119,-0.034,0.00635,7.1e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg15731815,0.021,0.00329,3.2e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg20995564,-0.021,0.00411,3.2e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg15417641,0.03,0.00275,1.9e-27,Robert-F-Hillary_Incident_COPD_Basic_model
cg16305292,0.035,0.00777,6.8e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg09247619,-0.048,0.00806,2.8e-09,Robert-F-Hillary_Incident_COPD_Basic_model
cg09172850,-0.054,0.00612,1.6e-18,Robert-F-Hillary_Incident_COPD_Basic_model
cg21712377,-0.034,0.00613,4.2e-08,Robert-F-Hillary_Incident_COPD_Basic_model
cg18490846,-0.04,0.00867,3.4e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg01668352,-0.069,0.00731,2.2e-21,Robert-F-Hillary_Incident_COPD_Basic_model
cg06038397,0.03,0.00764,7.9e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg26544722,-0.031,0.00587,1.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg12467226,-0.037,0.00598,6e-10,Robert-F-Hillary_Incident_COPD_Basic_model
cg13882988,-0.037,0.00731,5.8e-07,Robert-F-Hillary_Incident_COPD_Basic_model
cg24008177,-0.02,0.0049,4.3e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg11228624,-0.054,0.01106,1.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg27300045,-0.024,0.00549,1e-05,Robert-F-Hillary_Incident_COPD_Basic_model
cg25189904,-0.065,0.00349,4.2e-77,Robert-F-Hillary_Incident_COPD_Basic_model
cg01782486,0.04,0.00876,4.1e-06,Robert-F-Hillary_Incident_COPD_Basic_model
cg23955417,-0.045,0.00671,1.9e-11,Robert-F-Hillary_Incident_COPD_Basic_model
cg22520372,-0.034,0.00632,7.5e-08,Robert-F-Hillary_Incident_COPD_Basic_model
