CpG,Beta,SE,P,StudyID
cg25247859,-0.0179,0.00415,3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25248160,-0.052,0.01148,1.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25250013,-0.019,0.00414,9.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25284397,0.0394,0.00889,1.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25296923,-0.022,0.00496,1.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25299895,0.0322,0.0079,7.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25325723,-0.0575,0.0122,5.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25329685,-0.0238,0.0059,9.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25338134,0.0239,0.00568,4.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25347958,-0.0277,0.00519,3.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25392060,0.0273,0.00584,7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25454379,0.0382,0.0058,8.2e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25457832,0.0236,0.00506,7.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25472804,0.026,0.00611,3.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25480418,0.0342,0.00586,3.6e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25498731,-0.018,0.00449,9.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25555059,0.0273,0.0063,2.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25559262,0.0504,0.00987,1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25573635,-0.0344,0.00655,5.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25594636,0.0249,0.00571,2.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25607920,0.0842,0.01807,7.3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25629768,0.0275,0.0053,7.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25646005,-0.0747,0.01164,2e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25653947,0.0259,0.00556,7.3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25699073,-0.0935,0.0177,4.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25726077,-0.0273,0.00497,1.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25754958,-0.034,0.00794,3.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25783987,0.0337,0.00792,3.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25806704,0.0414,0.01021,8.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25820699,-0.0087,0.00211,5.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25880954,-0.1207,0.02397,1.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25893992,-0.0257,0.00613,4.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25910494,0.0224,0.00427,5.3e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25929664,-0.0971,0.01349,3.4e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25940248,-0.0481,0.01063,1.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg25978138,-0.0604,0.01119,2.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26021304,0.1832,0.03241,8.4e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26025169,0.0223,0.00416,3.1e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26038514,-0.1121,0.0272,6.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26038582,0.0908,0.02192,5.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26039662,0.0999,0.01556,2e-09,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26043149,-0.05,0.01029,3.1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26059287,0.0184,0.00356,7.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26069044,0.2329,0.04348,3.4e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26089165,0.0465,0.00799,3.9e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26089877,-0.0253,0.00598,4.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26091183,0.0275,0.00557,2.3e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26092675,-0.039,0.00932,5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26103179,0.0512,0.00999,9.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26135325,0.0588,0.01086,2.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26137267,-0.0437,0.01056,5.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26149485,0.0193,0.00431,1.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26168224,0.0647,0.01359,4.7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26169299,0.0404,0.00796,1.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26177096,0.0889,0.01689,5.1e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26188543,0.0434,0.00788,1.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26202762,-0.0248,0.00452,1.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26229752,0.0417,0.00943,2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26262573,0.0489,0.01177,5.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26296957,0.11,0.01602,2e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26328954,-0.0174,0.00424,6.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26332061,-0.0135,0.00322,4.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26397250,-0.0265,0.006,2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26398228,0.15,0.01786,4.4e-14,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26433368,-0.0117,0.00283,5.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26468696,-0.0443,0.00739,1.6e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26476930,0.0893,0.02116,4.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26498247,-0.0232,0.00541,3.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26503038,-0.0273,0.00655,5.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26536949,-0.161,0.03522,1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26561212,0.0256,0.00604,3.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26579601,0.0237,0.00541,2.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26599989,0.0211,0.00455,7.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26620655,0.0401,0.00868,8.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26633084,0.0227,0.00533,3.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26643377,-0.0137,0.00306,1.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26672776,-0.0803,0.01583,1.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26690034,0.0381,0.00784,3.1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26703534,0.0295,0.0051,4.3e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26712428,0.024,0.00563,3.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26719062,-0.0228,0.00554,6.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26746573,0.0141,0.00314,1.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26794700,-0.0381,0.00847,1.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26796341,0.0183,0.00417,2.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26817145,-0.0199,0.0047,4.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26838691,0.0787,0.01822,3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26851661,-0.0488,0.01206,8.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26855724,0.0534,0.01152,8.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26884773,0.0329,0.00806,7.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26955383,0.0288,0.0057,1.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26956157,0.018,0.00434,5.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26969150,-0.0777,0.01438,2.7e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26983445,0.0085,0.00208,7.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg26990681,-0.0565,0.01101,9.5e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27018984,-0.1075,0.01993,2.8e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27020253,-0.0679,0.00952,4.7e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27020362,-0.0201,0.00472,3.8e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27024127,0.2408,0.04729,1.1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27029450,0.0443,0.0093,4.7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27030655,0.073,0.01393,5.8e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27048432,0.0424,0.00943,1.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27066256,0.0663,0.0125,4.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27073142,-0.0769,0.01048,1.6e-11,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27083553,-0.0111,0.00224,1.9e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27095915,-0.0454,0.0097,6.8e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27123859,-0.0172,0.00426,8.7e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27126575,0.025,0.00516,3.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27127608,0.0154,0.00355,2.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27141807,-0.1606,0.02982,2.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27141850,0.1623,0.0241,3.9e-10,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27152312,0.043,0.01038,5.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27174822,-0.0384,0.00779,2.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27176357,-0.042,0.00712,2.6e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27200267,0.019,0.00451,4.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27206522,0.0359,0.00692,7.4e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27210657,0.0363,0.00684,4.3e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27234823,0.035,0.0068,8.9e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27272098,0.0272,0.00592,9.7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27272363,0.025,0.00613,7.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27282922,0.06,0.01144,5.6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27292220,0.1435,0.02411,2e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27297033,-0.0326,0.00622,5.4e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27298324,0.0387,0.00689,1.1e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27309611,-0.0305,0.00753,8.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27312312,-0.0355,0.0077,9.1e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27318474,-0.0127,0.00298,3.6e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27362525,-0.0549,0.01089,1.4e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27362718,-0.0471,0.01074,2.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27363617,-0.0444,0.00764,4.1e-08,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27396498,0.0603,0.01455,5.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27398640,-0.0791,0.01561,1.2e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27405732,0.0431,0.00835,8.1e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27406070,0.1199,0.02564,6.7e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27414868,-0.095,0.02282,5.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27422407,-0.0248,0.00573,2.9e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27478313,-0.0305,0.00569,3.2e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27513684,-0.0209,0.00494,4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27527930,0.0338,0.00804,4.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27534567,-0.0428,0.00873,2.6e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27552599,0.03,0.00681,2.1e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27589058,-0.0388,0.00939,6.2e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27605977,-0.0176,0.00438,9.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27606822,-0.0623,0.01458,3.5e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27655507,0.0301,0.00574,5.6e-07,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27660490,0.0146,0.00361,8.3e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
cg27661264,0.0262,0.00613,3.4e-05,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
ch.8.214077F,-0.0377,0.00804,6.5e-06,27886173_Battram-T_ulcerative_colitis_ewas_catalog_re-analysis_of_geo_data__geo_accession_id_is_gse87640
